"","MSFT.Open","MSFT.High","MSFT.Low","MSFT.Close","MSFT.Volume","MSFT.Adjusted"
"328",54.4900016784668,55.9199981689453,53.7599983215332,55.6500015258789,116847400,49.340690612793
"329",55.4900016784668,56.7700004577637,50.7700004577637,51.7799987792969,255321700,45.9094581604004
"330",51.7799987792969,52.3499984741211,49.3499984741211,49.8699989318848,201675300,44.2159881591797
"331",50,50.75,49.4599990844727,50.3899993896484,134010300,44.6770477294922
"332",50.4900016784668,51.9000015258789,50,51.0800018310547,111576800,45.2888107299805
"333",50.7999992370605,51.9599990844727,49.8199996948242,50.6199989318848,120491200,45.1948852539062
"334",50.5999984741211,52.4900016784668,49.9799995422363,52.3199996948242,126973400,46.7126884460449
"335",52.2599983215332,53,51.5999984741211,51.7900009155273,109187000,46.2394790649414
"336",51.9900016784668,52.7299995422363,51.0400009155273,51.4799995422363,106398400,45.9627151489258
"337",49.5800018310547,50.7200012207031,49.060001373291,50.1300010681152,236451600,44.7573890686035
"338",50.6399993896484,52.060001373291,49.5200004577637,49.8300018310547,261054300,44.4895477294922
"339",49.0999984741211,51.7200012207031,48.0400009155273,51.1599998474121,169589200,45.6769943237305
"340",50.8300018310547,52.3600006103516,50.3899993896484,52.2999992370605,100950100,46.6948280334473
"341",52.5,54,52.4700012207031,53.7000007629395,131513500,47.9447860717773
"342",53.7000007629395,56.8400001525879,52.9300003051758,56.5699996948242,239597600,50.507194519043
"343",56.4700012207031,57.2900009155273,55.7200012207031,56.6800003051758,154126200,50.6054191589355
"344",56.5999984741211,58.2099990844727,56.1399993896484,57.9599990844727,139123900,51.748233795166
"345",58.060001373291,58.5,57.6199989318848,57.939998626709,91968600,51.7303695678711
"346",58.0099983215332,58.5,57.2000007629395,57.6199989318848,90149100,51.7652893066406
"347",57.5999984741211,58.7000007629395,57.2599983215332,58.0299987792969,91629600,52.1336402893066
"348",58.1800003051758,58.5999984741211,57.0099983215332,57.6699981689453,99183600,51.810230255127
"349",57.7799987792969,57.8400001525879,56.2099990844727,56.2099990844727,89031800,50.4985694885254
"350",56,57.6300010681152,55.6100006103516,57.25,154949700,51.4329109191895
"351",57.2700004577637,58,56.75,57.4300003051758,111805900,51.5946159362793
"352",57.0800018310547,58.1699981689453,56.6800003051758,57.5999984741211,125664500,51.7473335266113
"353",57.4099998474121,57.9799995422363,56.9700012207031,57.7999992370605,92303400,51.9270057678223
"354",57.9099998474121,58.3899993896484,56.3199996948242,57.4199981689453,119587600,51.585620880127
"355",57.3600006103516,60.4500007629395,56.6599998474121,59.6599998474121,195345700,53.5980224609375
"356",59.939998626709,61.3699989318848,59.5800018310547,59.8699989318848,181170400,53.786678314209
"357",60.1599998474121,60.4199981689453,58.5200004577637,58.7099990844727,123412100,52.7445487976074
"358",59.7799987792969,60.7799987792969,57.6300010681152,59.0200004577637,200822900,53.0230598449707
"359",59.0200004577637,61.1399993896484,57.2799987792969,60.3499984741211,164384000,54.5841903686523
"360",60.5,61.2599983215332,60.1300010681152,60.5299987792969,73117800,54.7469787597656
"361",60.3400001525879,61.4099998474121,58.7999992370605,59.25,137812500,53.5892715454102
"362",59.7000007629395,61.9900016784668,59.560001373291,61.9700012207031,122838900,56.0494003295898
"363",61.8199996948242,63.4500007629395,61.7200012207031,62.2999992370605,156392700,56.3478851318359
"364",62.560001373291,64.0999984741211,62.4199981689453,63.2400016784668,112043300,57.1980781555176
"365",63.2099990844727,64.0699996948242,62.0299987792969,62.1399993896484,62247000,56.2031784057617
"366",62.7900009155273,63.1500015258789,62.0299987792969,62.8400001525879,86833000,56.8362846374512
